2022-06-21 14:13:09 | INFO | fairseq.trainer | begin training epoch 1
2022-06-21 14:13:09 | INFO | fairseq_cli.train | Start iterating over samples
/local/home/VD/cychang/fairseq/fairseq/utils.py:375: UserWarning: amp_C fused kernels unavailable, disabling multi_tensor_l2norm; you may get better performance by installing NVIDIA's apex library
  "amp_C fused kernels unavailable, disabling multi_tensor_l2norm; "
2022-06-21 14:13:12 | INFO | train_inner | {"epoch": 1, "update": 0.053, "loss": "12.666", "nll_loss": "12.651", "ppl": "6431.18", "wps": "61021.8", "ups": "8.86", "wpb": "6993.7", "bsz": "256", "num_updates": "10", "lr": "1.25e-06", "gnorm": "1.679", "train_wall": "1", "gb_free": "31.4", "wall": "8"}
2022-06-21 14:13:13 | INFO | train_inner | {"epoch": 1, "update": 0.107, "loss": "12.634", "nll_loss": "12.587", "ppl": "6152.95", "wps": "88435.6", "ups": "10.88", "wpb": "8125.1", "bsz": "256", "num_updates": "20", "lr": "2.5e-06", "gnorm": "1.752", "train_wall": "1", "gb_free": "31.3", "wall": "8"}
2022-06-21 14:13:14 | INFO | train_inner | {"epoch": 1, "update": 0.16, "loss": "12.562", "nll_loss": "12.443", "ppl": "5566.76", "wps": "90336.9", "ups": "11.13", "wpb": "8113.6", "bsz": "256", "num_updates": "30", "lr": "3.75e-06", "gnorm": "1.718", "train_wall": "1", "gb_free": "31.4", "wall": "9"}
2022-06-21 14:13:15 | INFO | train_inner | {"epoch": 1, "update": 0.214, "loss": "12.453", "nll_loss": "12.226", "ppl": "4792.17", "wps": "81636.3", "ups": "10.47", "wpb": "7797.6", "bsz": "256", "num_updates": "40", "lr": "5e-06", "gnorm": "1.613", "train_wall": "1", "gb_free": "31", "wall": "10"}
2022-06-21 14:13:16 | INFO | train_inner | {"epoch": 1, "update": 0.267, "loss": "12.369", "nll_loss": "12.056", "ppl": "4258.61", "wps": "82930.2", "ups": "10.34", "wpb": "8021.8", "bsz": "253.6", "num_updates": "50", "lr": "6.25e-06", "gnorm": "1.484", "train_wall": "1", "gb_free": "31.2", "wall": "11"}
2022-06-21 14:13:17 | INFO | train_inner | {"epoch": 1, "update": 0.321, "loss": "12.186", "nll_loss": "11.69", "ppl": "3303.03", "wps": "78776.9", "ups": "10.99", "wpb": "7165.5", "bsz": "256", "num_updates": "60", "lr": "7.5e-06", "gnorm": "1.272", "train_wall": "1", "gb_free": "31.3", "wall": "12"}
2022-06-21 14:13:17 | INFO | train_inner | {"epoch": 1, "update": 0.374, "loss": "12.069", "nll_loss": "11.453", "ppl": "2802.89", "wps": "89761.8", "ups": "11.05", "wpb": "8123.9", "bsz": "256", "num_updates": "70", "lr": "8.75e-06", "gnorm": "1.118", "train_wall": "1", "gb_free": "31.1", "wall": "13"}
2022-06-21 14:13:18 | INFO | train_inner | {"epoch": 1, "update": 0.428, "loss": "11.96", "nll_loss": "11.237", "ppl": "2414.39", "wps": "78620.6", "ups": "10.85", "wpb": "7246.1", "bsz": "256", "num_updates": "80", "lr": "1e-05", "gnorm": "0.924", "train_wall": "1", "gb_free": "31.3", "wall": "14"}
2022-06-21 14:13:19 | INFO | train_inner | {"epoch": 1, "update": 0.481, "loss": "11.89", "nll_loss": "11.114", "ppl": "2216.74", "wps": "80650.8", "ups": "11.03", "wpb": "7313.7", "bsz": "256", "num_updates": "90", "lr": "1.125e-05", "gnorm": "0.871", "train_wall": "1", "gb_free": "31.4", "wall": "15"}
2022-06-21 14:13:20 | INFO | train_inner | {"epoch": 1, "update": 0.535, "loss": "11.756", "nll_loss": "10.855", "ppl": "1852.11", "wps": "87211.5", "ups": "10.27", "wpb": "8495.4", "bsz": "256", "num_updates": "100", "lr": "1.25e-05", "gnorm": "0.725", "train_wall": "1", "gb_free": "31.3", "wall": "16"}
2022-06-21 14:13:21 | INFO | train_inner | {"epoch": 1, "update": 0.588, "loss": "11.726", "nll_loss": "10.812", "ppl": "1798.02", "wps": "85417.2", "ups": "11.43", "wpb": "7471.4", "bsz": "256", "num_updates": "110", "lr": "1.375e-05", "gnorm": "0.719", "train_wall": "1", "gb_free": "31", "wall": "17"}
2022-06-21 14:13:22 | INFO | train_inner | {"epoch": 1, "update": 0.642, "loss": "11.68", "nll_loss": "10.732", "ppl": "1701.21", "wps": "84008.1", "ups": "11.12", "wpb": "7552.3", "bsz": "256", "num_updates": "120", "lr": "1.5e-05", "gnorm": "0.667", "train_wall": "1", "gb_free": "31.1", "wall": "18"}
2022-06-21 14:13:23 | INFO | train_inner | {"epoch": 1, "update": 0.695, "loss": "11.617", "nll_loss": "10.63", "ppl": "1584.67", "wps": "76368.3", "ups": "10.62", "wpb": "7191.2", "bsz": "256", "num_updates": "130", "lr": "1.625e-05", "gnorm": "0.565", "train_wall": "1", "gb_free": "31.4", "wall": "19"}
2022-06-21 14:13:24 | INFO | train_inner | {"epoch": 1, "update": 0.749, "loss": "11.534", "nll_loss": "10.489", "ppl": "1437.55", "wps": "77024.5", "ups": "10.83", "wpb": "7111.8", "bsz": "253.1", "num_updates": "140", "lr": "1.75e-05", "gnorm": "0.52", "train_wall": "1", "gb_free": "31.1", "wall": "20"}
2022-06-21 14:13:25 | INFO | train_inner | {"epoch": 1, "update": 0.802, "loss": "11.547", "nll_loss": "10.527", "ppl": "1475.42", "wps": "79846.3", "ups": "10.75", "wpb": "7427.2", "bsz": "256", "num_updates": "150", "lr": "1.875e-05", "gnorm": "0.646", "train_wall": "1", "gb_free": "31.3", "wall": "20"}
2022-06-21 14:13:26 | INFO | train_inner | {"epoch": 1, "update": 0.856, "loss": "11.461", "nll_loss": "10.369", "ppl": "1322.57", "wps": "81384.7", "ups": "11.27", "wpb": "7222.9", "bsz": "256", "num_updates": "160", "lr": "2e-05", "gnorm": "0.465", "train_wall": "1", "gb_free": "31.4", "wall": "21"}
2022-06-21 14:13:27 | INFO | train_inner | {"epoch": 1, "update": 0.909, "loss": "11.388", "nll_loss": "10.249", "ppl": "1217.22", "wps": "88777.1", "ups": "10.86", "wpb": "8176.3", "bsz": "256", "num_updates": "170", "lr": "2.125e-05", "gnorm": "0.461", "train_wall": "1", "gb_free": "30.9", "wall": "22"}
2022-06-21 14:13:28 | INFO | train_inner | {"epoch": 1, "update": 0.963, "loss": "11.397", "nll_loss": "10.267", "ppl": "1231.86", "wps": "79186.8", "ups": "10.43", "wpb": "7593.4", "bsz": "256", "num_updates": "180", "lr": "2.25e-05", "gnorm": "0.532", "train_wall": "1", "gb_free": "31.5", "wall": "23"}
2022-06-21 14:13:28 | INFO | fairseq_cli.train | begin validation on "valid" subset
2022-06-21 14:13:32 | INFO | valid | {"epoch": 1, "valid_loss": "11.191", "valid_nll_loss": "9.886", "valid_ppl": "946.01", "valid_wps": "334081", "valid_wpb": "7421.2", "valid_bsz": "244.4", "valid_num_updates": "187"}
2022-06-21 14:13:32 | INFO | fairseq.checkpoint_utils | Preparing to save checkpoint for epoch 1 @ 187 updates
2022-06-21 14:13:32 | INFO | fairseq.trainer | Saving checkpoint to /home/VD/cychang/ironside_nmt/bpe_pcm_en_300_32_1024_ffnn_checkpoints/checkpoint_best.pt
2022-06-21 14:13:32 | INFO | fairseq.trainer | Finished saving checkpoint to /home/VD/cychang/ironside_nmt/bpe_pcm_en_300_32_1024_ffnn_checkpoints/checkpoint_best.pt
2022-06-21 14:13:32 | INFO | fairseq.checkpoint_utils | Saved checkpoint /home/VD/cychang/ironside_nmt/bpe_pcm_en_300_32_1024_ffnn_checkpoints/checkpoint_best.pt (epoch 1 @ 187 updates, score 11.191) (writing took 0.7378068640828133 seconds)
2022-06-21 14:13:32 | INFO | fairseq_cli.train | end of epoch 1 (average epoch stats below)
2022-06-21 14:13:32 | INFO | train | {"epoch": 1, "train_loss": "11.921", "train_nll_loss": "11.212", "train_ppl": "2371.75", "train_wps": "65941.3", "train_ups": "8.66", "train_wpb": "7612.5", "train_bsz": "255.4", "train_num_updates": "187", "train_lr": "2.3375e-05", "train_gnorm": "0.965", "train_train_wall": "17", "train_gb_free": "31.2", "train_wall": "28"}
2022-06-21 14:13:32 | INFO | fairseq.data.iterators | grouped total_num_itrs = 187
2022-06-21 14:13:32 | INFO | fairseq.trainer | begin training epoch 2
2022-06-21 14:13:32 | INFO | fairseq_cli.train | Start iterating over samples
2022-06-21 14:13:35 | INFO | train_inner | {"epoch": 2, "update": 1.016, "loss": "11.337", "nll_loss": "10.169", "ppl": "1151.1", "wps": "9533.2", "ups": "1.36", "wpb": "7015.8", "bsz": "249.6", "num_updates": "190", "lr": "2.375e-05", "gnorm": "0.438", "train_wall": "1", "gb_free": "31.4", "wall": "31"}
2022-06-21 14:13:36 | INFO | train_inner | {"epoch": 2, "update": 1.07, "loss": "11.265", "nll_loss": "10.035", "ppl": "1048.88", "wps": "92132.4", "ups": "11.09", "wpb": "8306.8", "bsz": "256", "num_updates": "200", "lr": "2.5e-05", "gnorm": "0.426", "train_wall": "1", "gb_free": "31.2", "wall": "32"}
